Property Type,Address,Region,Rent,Total Rent,Area,Rooms,Bathrooms,Garage,Furnished
Apartamento,Rua Caniú,Pechincha,1.3,1.95,65,2,2,1.0,0
Apartamento,Rua Heráclito Graça,Lins de Vasconcelos,800.0,1.391,85,2,1,1.0,0
Casa,Rua Iguaperiba,Brás de Pina,770.0,802.0,40,1,1,0.0,0
Apartamento,Rua Jornalista Geraldo Rocha,Jardim America,760.0,839.0,52,1,1,0.0,0
Casa,Rua Maria Paula,Engenho de Dentro,1.9,1.998,200,2,2,1.0,0
Apartamento,Rua Isolina,Méier,1.7,2.172,65,3,2,1.0,0
Apartamento,Rua Álvaro de Miranda,Pilares,1.2,1.247,50,1,1,0.0,0
Casa em condomínio,Estrada do Rio Grande,Taquara,4.5,5.257,300,3,5,0.0,0
Apartamento,Rua Pernambuco,Engenho de Dentro,800.0,1.191,67,2,1,0.0,0
Apartamento,Rua Vítor Meireles,Riachuelo,1.15,1.932,60,2,1,1.0,0
Apartamento,Estrada Três Rios,Freguesia (jacarepaguá),1.2,1.477,40,1,1,1.0,0
Casa,Rua Amarantina,Taquara,1.5,1.571,60,2,2,0.0,0
Apartamento,Estrada do Cafundá,Taquara,1.15,1.594,40,1,1,1.0,0
Apartamento,Rua Assis Carneiro,Piedade,1.0,1.503,43,2,1,0.0,0
Apartamento,Rua Paulo Píres,Tomás Coelho,870.0,1.204,60,2,1,1.0,0
Apartamento,Avenida Ayrton Senna,Barra da Tijuca,2.64,4.738,78,2,2,1.0,0
Apartamento,Rua Quiririm,Vila Valqueire,1.02,1.11,70,2,2,0.0,0
Apartamento,Rua Andrade Neves,Tijuca,2.23,4.1,121,3,3,0.0,0
Apartamento,Rua Barão do Bom Retiro,Engenho Novo,1.7,2.866,100,3,2,1.0,0
Casa,Rua Souza Franco,Vila Isabel,2.4,2.524,106,2,3,0.0,0
Apartamento,Rua Barão do Bom Retiro,Engenho Novo,1.37,2.324,80,2,1,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,14.05,20.5,169,1,2,0.0,0
Apartamento,Avenida Brasil,Irajá,1.32,1.372,70,3,1,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,935.0,1.432,72,3,2,1.0,0
Apartamento,Rua da República,Quintino Bocaiúva,1.2,1.4,58,2,1,0.0,0
Apartamento,Rua Ministro Gabriel de Piza,Pechincha,700.0,1.185,50,2,1,1.0,0
Apartamento,Avenida Darcy Bitencourt Costa,Olaria,1.5,1.683,118,3,2,0.0,0
Apartamento,Rua São Francisco Xavier,Maracanã,1.6,2.505,72,2,2,1.0,0
Apartamento,Rua Carlos Palut,Taquara,1.1,1.493,50,2,1,1.0,0
Apartamento,Estrada Mapuá,Jacarepaguá,1.3,1.736,50,2,1,1.0,0
Apartamento,Rua Dias da Cruz,Méier,1.05,2.012,60,2,2,1.0,0
Apartamento,Rua Carvalho Alvim,Andaraí,3.2,4.121,100,3,2,1.0,0
Apartamento,Rua General Clarindo,Encantado,850.0,1.513,50,2,1,1.0,0
Apartamento,Rua Francisco,Praça Seca,1.3,1.66,73,3,2,1.0,0
Apartamento,Rua Alice Figueiredo,Engenho Novo,1.0,1.38,89,2,1,0.0,0
Apartamento,Rua Tenente Matheus Levino dos Santos,Vista Alegre,750.0,779.0,35,1,1,0.0,0
Apartamento,Estrada do Pau-ferro,Freguesia (jacarepaguá),2.366,3.48,72,2,2,1.0,1
Casa,Rua General Zenóbio da Costa,Vila Isabel,3.2,3.437,110,3,2,0.0,1
Apartamento,Rua Ana Teles,Campinho,765.0,1.144,52,2,1,0.0,0
Apartamento,Rua Vaz de Tolêdo,Engenho Novo,1.147,2.441,58,2,1,0.0,0
Apartamento,Rua Cândido Gaffree,Urca,4.5,5.023,120,3,1,0.0,0
Apartamento,Rua Alfredo Pinto,Tijuca,2.8,3.899,70,2,2,0.0,0
Studio e kitnet,Rua Altinópolis,Praia da Bandeira,750.0,1.229,30,1,1,0.0,0
Casa,Rua Leopoldina Rego,Ramos,1.275,1.36,50,2,1,0.0,0
Casa em condomínio,Rua Guiraréia,Irajá,800.0,834.0,40,1,1,0.0,0
Apartamento,Rua Caçu,Taquara,1.55,1.896,72,3,2,1.0,0
Apartamento,Rua Dionísio,Penha,820.0,1.302,65,2,1,1.0,0
Studio e kitnet,Rua Frei Caneca,Centro,810.0,1.454,28,1,1,0.0,0
Apartamento,Avenida Olof Palme,Jacarepaguá,2.7,3.804,66,2,2,0.0,1
Apartamento,Estrada Mapuá,Taquara,1.3,1.7,48,2,1,1.0,0
Apartamento,Estrada Coronel Pedro Corrêa,Jacarepaguá,2.0,2.626,40,1,1,1.0,0
Apartamento,Rua General Cláudio,Marechal Hermes,1.01,1.05,60,1,1,1.0,0
Apartamento,Rua Calumbi,Irajá,1.5,1.904,86,3,2,1.0,0
Apartamento,Rua Cândido Benício,Campinho,800.0,1.436,60,2,1,1.0,0
Apartamento,Rua Carlos Oswald,Barra da Tijuca,5.5,7.431,160,4,4,0.0,0
Apartamento,Rua Joaquim Meier,Méier,1.8,2.702,105,3,2,1.0,0
Casa,Rua Tenente Araquém Batista,Vila da Penha,1.15,1.199,40,1,1,0.0,0
Apartamento,Rua Soares da Costa,Tijuca,2.2,3.405,64,1,2,1.0,1
Apartamento,Rua Bernardino de Campos,Piedade,950.0,1.187,57,2,1,0.0,0
Studio e kitnet,Rua General Silvio Pereira da Silva,Curicica,1.46,1.516,24,1,1,0.0,0
Apartamento,Rua Francisco Otaviano,Ipanema,5.253,6.457,70,3,3,1.0,1
Apartamento,Rua Clarimundo de Melo,Piedade,935.0,1.668,58,2,1,1.0,0
Casa em condomínio,Estrada da Ligação,Taquara,2.8,3.059,170,3,3,1.0,0
Studio e kitnet,Rua Acre,Centro,1.5,1.978,40,1,1,0.0,1
Apartamento,Rua Hermengarda,Méier,1.0,1.92,51,2,1,1.0,0
Apartamento,Rua Euclídes Faria,Ramos,1.2,1.62,60,2,1,1.0,0
Apartamento,Rua Tenente Matheus Levino dos Santos,Vista Alegre,730.0,758.0,35,1,1,0.0,0
Apartamento,Rua Carolina Santos,Lins de Vasconcelos,1.07,1.774,60,2,1,1.0,0
Casa,Rua Marina,Bento Ribeiro,2.0,2.085,92,4,2,0.0,0
Apartamento,Estrada dos Três Rios,Freguesia de Jacarepaguá,1.46,1.982,50,2,1,0.0,0
Apartamento,Rua Braulio Muniz,Abolição,1.19,1.806,60,2,2,0.0,0
Apartamento,Rua Vinte E Quatro de Maio,Sampaio,990.0,1.628,65,2,1,0.0,0
Apartamento,Rua Eugênia Pourchet,Cordovil,1.1,1.323,50,1,1,1.0,0
Apartamento,Rua Carlos Palut,Taquara,1.19,1.556,40,2,1,1.0,0
Apartamento,Rua Lins de Vasconcelos,Lins de Vasconcelos,1.6,2.731,70,2,1,1.0,1
Apartamento,Estrada Marechal Miguel Salazar Mendes de Moraes,Jacarepaguá,920.0,1.355,60,2,1,1.0,0
Apartamento,Rua Dona Teresa,Engenho de Dentro,1.38,1.848,100,2,2,1.0,0
Apartamento,Rua Irapua,Penha Circular,888.0,922.0,65,1,1,0.0,0
Apartamento,Rua Magé,Penha Circular,1.5,1.558,80,2,1,1.0,0
Apartamento,Rua Coronel Magalhães,Cascadura,1.02,1.234,47,2,1,0.0,0
Apartamento,Rua Mapendi,Taquara,1.46,2.454,70,3,2,1.0,0
Apartamento,Rua Marques de Leão,Engenho Novo,1.1,1.865,64,2,1,1.0,0
Apartamento,Rua Dias da Cruz,Méier,1.55,2.428,65,3,2,0.0,0
Apartamento,Rua André Rocha,Taquara,1.26,1.909,50,2,1,0.0,0
Apartamento,Rua Santa Basilissa,Penha,1.105,1.42,70,3,1,0.0,0
Apartamento,Rua das Laranjeiras,Laranjeiras,4.3,5.534,109,3,2,1.0,0
Apartamento,Rua dos Prazeres,Taquara,1.0,1.398,65,2,1,1.0,0
Apartamento,Rua Leopoldina Rego,Penha,1.23,1.344,70,2,1,0.0,0
Casa em condomínio,Rua Caçu,Taquara,2.4,2.745,120,3,2,0.0,0
Apartamento,Estrada dos Bandeirantes,Camorim,3.12,3.891,48,1,1,0.0,1
Casa,Rua Manuel Murtinho,Quintino Bocaiuva,3.3,3.356,242,3,4,0.0,0
Apartamento,Rua José Veríssimo,Méier,1.15,2.0,70,2,2,1.0,0
Apartamento,Avenida Salvador Allende,Jacarepaguá,1.87,3.143,50,1,1,1.0,0
Apartamento,Rua Joaquim Meier,Méier,1.35,2.476,75,2,1,1.0,0
Apartamento,Avenida Teixeira de Castro,Bonsucesso,963.0,1.842,79,3,2,0.0,0
Apartamento,Estrada de Camorim,Jacarepaguá,2.9,3.866,90,4,2,0.0,0
Apartamento,Rua Carlos Palut,Taquara,1.2,1.647,41,2,1,1.0,0
Apartamento,Rua Doutor Miguel Vieira Ferreira,Ramos,1.147,1.471,59,2,1,0.0,0
Apartamento,Rua Maria de Freitas,Madureira,1.0,1.588,114,2,2,0.0,0
Casa,Rua Barão do Bom Retiro,Engenho Novo,2.7,2.972,100,4,2,0.0,0
Apartamento,Rua Camarista Méier,Engenho de Dentro,1.2,1.442,42,1,1,0.0,0
Apartamento,Avenida Ernani Cardoso,Cascadura,1.1,1.433,40,2,1,0.0,0
Apartamento,Rua Príncipe da Beira,Del Castilho,1.84,2.031,70,3,1,0.0,0
Apartamento,Rua Barão do Bom Retiro,Grajau,2.0,3.094,72,2,2,1.0,0
Studio e kitnet,Rua Beni,Praia da Bandeira,740.0,900.0,39,1,1,0.0,0
Casa em condomínio,Avenida Brás de Pina,Vista Alegre,2.1,2.313,140,2,1,0.0,0
Apartamento,Rua Aquidabã,Méier,1.5,1.942,110,3,2,0.0,0
Apartamento,Avenida Braz de Pina,Penha Circular,1.2,1.823,93,2,2,1.0,0
Casa em condomínio,Rua Edgard Werneck,Pechincha,2.8,3.89,140,2,3,0.0,0
Apartamento,Avenida Nelson Cardoso,Tanque,1.275,1.69,76,2,1,0.0,0
Apartamento,Avenida Engenheiro Richard,Grajau,2.9,3.585,71,2,1,0.0,0
Apartamento,Rua Riachuelo,Centro,3.3,3.722,39,1,1,0.0,1
Apartamento,Rua Pinto Teles,Praça Seca,1.0,1.447,60,2,1,1.0,0
Apartamento,Rua Paula Brito,Andaraí,1.9,2.701,62,2,1,1.0,0
Apartamento,Estrada do Tindiba,Pechincha,1.3,2.155,64,2,1,1.0,0
Apartamento,Rua João de Paula Fonseca,Jardim America,1.27,1.319,80,2,1,0.0,0
Apartamento,Rua Adalberto Aranha,Vila Isabel,2.8,4.029,120,2,2,1.0,0
Apartamento,Rua Constante Ramos,Copacabana,4.95,6.627,81,3,2,1.0,0
Apartamento,Rua Mirataia,Pechincha,1.6,2.233,47,2,1,1.0,0
Apartamento,Rua Amoroso Lima,Cidade Nova,2.48,3.222,65,2,1,1.0,1
Apartamento,Rua Assis Bueno,Botafogo,5.0,7.121,85,2,2,1.0,0
Apartamento,Rua Tenente França,Cachambi,1.32,1.992,60,1,2,1.0,0
Apartamento,Avenida Geremário Dantas,Freguesia (jacarepaguá),1.6,2.646,68,2,1,1.0,0
Casa,Rua Flack,Riachuelo,1.35,1.657,90,2,2,0.0,0
Apartamento,Rua das Palmeiras,Botafogo,4.5,6.317,70,2,2,1.0,0
Apartamento,Rua Desembargador Izidro,Tijuca,1.5,2.524,90,2,1,0.0,0
Apartamento,Rua Clarimundo de Melo,Piedade,1.02,1.843,56,2,2,1.0,0
Apartamento,Praça da Confederação Suíça,Del Castilho,740.0,1.129,40,1,1,0.0,0
Apartamento,Rua Teixeira Soares,Praca da Bandeira,2.48,2.892,81,2,2,0.0,1
Apartamento,Rua Dionísio,Penha,870.0,1.408,61,2,1,1.0,0
Apartamento,Rua Maria do Carmo,Penha Circular,2.6,3.425,125,4,3,1.0,0
Apartamento,Rua Cachambi,Cachambi,1.04,1.6,60,2,1,0.0,0
Apartamento,Avenida Ator José Wilker,Jacarepaguá,2.6,3.843,60,1,1,1.0,0
Apartamento,Rua Pinto Teles,Praça Seca,800.0,1.631,64,2,1,1.0,0
Apartamento,Praça Argentina,São Cristóvão,1.7,2.456,60,2,1,1.0,0
Casa,Rua Jerônimo Pinto,Campinho,2.74,3.106,216,3,4,1.0,0
Apartamento,Rua José Ortiz,Méier,1.19,1.637,65,2,1,0.0,0
Apartamento,Rua Columbia,Quintino Bocaiúva,647.0,1.122,42,1,1,0.0,0
Apartamento,Rua Sebastian Bach,Jardim América,2.0,2.127,160,3,1,0.0,0
Apartamento,Avenida Pepe,Barra da Tijuca,12.0,16.9,155,2,2,0.0,1
Apartamento,Rua Euzébio de Almeida,Jardim Sulacap,1.5,1.758,58,2,1,1.0,0
Apartamento,Avenida Braz de Pina,Penha,1.2,1.708,64,2,1,1.0,0
Apartamento,Rua Marquês de Jacarepaguá,Taquara,1.3,2.298,68,2,2,1.0,0
Apartamento,Estrada Intendente Magalhães,Madureira,1.615,2.611,55,1,2,0.0,1
Apartamento,Rua Atílio Parim,Jardim América,950.0,987.0,50,1,1,0.0,0
Casa,Rua Elisa de Albuquerque,Todos Os Santos,2.8,3.107,155,3,2,0.0,0
Casa,Rua Santarém,Penha Circular,1.02,1.064,50,1,1,0.0,0
Apartamento,Rua Ana Cristina Cesar,Freguesia de Jacarepaguá,1.3,1.77,67,2,1,1.0,0
Apartamento,Rua das Margaridas,Vila Valqueire,1.75,2.54,102,3,2,0.0,0
Apartamento,Rua Oliva Maia,Madureira,1.2,1.777,70,2,1,1.0,0
Casa,Rua Caroá,Curicica,2.125,2.296,75,2,2,0.0,0
Casa em condomínio,Rua Elisa de Albuquerque,Todos Os Santos,1.8,2.057,70,2,2,1.0,0
Apartamento,Rua Paraná,Piedade,1.53,1.814,45,2,1,1.0,0
Apartamento,Rua Goiás,Piedade,1.147,1.606,32,1,1,0.0,0
Apartamento,Rua Almirante Calheiros da Graça,Todos Os Santos,910.0,1.645,63,2,1,1.0,0
Apartamento,Rua São Canuto,Irajá,1.17,1.236,70,1,1,0.0,0
Apartamento,Rua Imbuí,Tanque,1.615,1.986,58,3,2,1.0,0
Apartamento,Rua Silvana,Piedade,1.05,1.291,50,1,1,0.0,0
Studio e kitnet,Rua do Rezende,Centro,1.0,1.538,40,1,1,0.0,0
Apartamento,Rua Figueiredo de Magalhães,Copacabana,2.74,3.709,38,1,1,0.0,0
Apartamento,Rua Araújo Lima,Vila Isabel,2.45,3.897,90,3,2,0.0,0
Apartamento,Estrada do Cafundá,Tanque,1.82,2.195,98,2,2,0.0,0
Apartamento,Rua Goiás,Piedade,909.0,1.48,32,1,1,0.0,0
Apartamento,Rua Juíz de Fora,Grajaú,4.8,6.416,155,2,4,0.0,0
Apartamento,Rua Joaquim Rego,Olaria,900.0,1.35,65,2,1,0.0,0
Apartamento,Rua Juvenal Galeno,Olaria,1.0,1.308,65,2,1,0.0,0
Casa,Rua Odilon Araújo,Cachambi,1.87,2.18,170,3,1,0.0,0
Studio e kitnet,Rua do Senado,Centro,850.0,1.455,25,1,1,0.0,0
Apartamento,Avenida Melo Matos,Tijuca,3.0,4.775,170,3,4,1.0,1
Apartamento,Rua Djalma Ulrich,Copacabana,3.86,6.175,56,1,1,1.0,1
Apartamento,Rua Marquês de Valença,Tijuca,4.0,5.437,102,3,2,1.0,0
Apartamento,Rua Mário Calderaro,Engenho de Dentro,1.487,1.704,50,2,1,0.0,0
Apartamento,Rua Curuá,Penha,4.0,4.183,283,5,4,0.0,1
Apartamento,Rua Curupaiti,Engenho de Dentro,2.5,3.377,84,3,2,1.0,0
Apartamento,Pernambuco,Engenho de Dentro,1.35,2.091,70,3,2,1.0,0
Apartamento,Rua Maria Lopes,Madureira,1.53,2.309,83,2,2,1.0,0
Apartamento,Rua Padre Francisco Lanna,Vila Isabel,2.3,3.081,84,2,1,1.0,0
Casa,Rua Engenheiro Julião Castelo,Méier,2.73,2.982,232,3,2,1.0,0
Apartamento,Rua Carolina Santos,Lins de Vasconcelos,1.7,2.501,80,3,2,1.0,0
Apartamento,Rua Marquês de Abrantes,Flamengo,4.8,6.72,170,3,2,1.0,0
Apartamento,Rua Boiacá,Bento Ribeiro,1.4,1.501,106,2,1,0.0,0
Apartamento,Rua Paulo de Andrade,Olaria,1.25,1.549,75,2,1,0.0,0
Apartamento,Rua Alfredo Ceschiatti,Jacarepaguá,5.5,8.277,170,3,3,0.0,0
Apartamento,Rua Bamboré,Del Castilho,1.6,1.6,71,2,1,0.0,0
Apartamento,Rua Silvana,Piedade,1.0,1.238,50,1,1,0.0,0
Apartamento,Rua Conselheiro Ferraz,Lins de Vasconcelos,1.4,2.21,70,2,2,1.0,0
Apartamento,Rua André Rocha,Taquara,1.6,1.911,70,2,2,1.0,0
Apartamento,Rua Almirante Ingran,Braz de Pina,1.38,1.803,76,3,2,1.0,0
Apartamento,Avenida Dom Hélder Câmara,Quintino Bocaiuva,1.0,1.213,71,2,1,0.0,0
Apartamento,Rua Visconde de Pirajá,Ipanema,3.5,4.632,68,2,2,0.0,0
Apartamento,Rua Iguapé,Cascadura,1.13,1.475,75,2,1,0.0,0
Apartamento,Rua Pinto Teles,Praça Seca,1.1,1.851,80,2,2,1.0,0
Apartamento,Rua Pinto Teles,Praça Seca,1.1,1.872,80,2,2,1.0,0
Apartamento,Rua Vinte de Março,Lins de Vasconcelos,1.42,1.95,58,2,2,0.0,0
Apartamento,Estrada do Capenha,Pechincha,2.0,2.81,65,2,1,1.0,0
Apartamento,Estrada do Rio Jequiá,Ribeira,1.55,2.235,70,3,2,1.0,0
Apartamento,Rua Silvana,Piedade,980.0,1.218,50,1,1,0.0,0
Apartamento,Rua Enes Filho,Penha Circular,1.01,1.613,65,2,2,1.0,0
Apartamento,Rua Fonseca Teles,São Cristóvão,3.0,3.836,78,3,1,1.0,0
Apartamento,Rua Machado de Assis,Flamengo,3.8,5.477,127,3,1,0.0,0
Apartamento,Rua Americana,Cachambi,1.2,1.538,60,1,1,0.0,0
Apartamento,Estrada Adhemar Bebiano,Engenho da Rainha,1.38,1.743,72,2,1,0.0,0
Apartamento,Rua Almirante Cochrane,Tijuca,3.3,4.666,107,3,3,1.0,1
Apartamento,Estrada dos Bandeirantes,Curicica,3.9,4.584,70,3,2,1.0,0
Apartamento,Rua Ituverava,Anil,2.79,3.996,80,2,2,0.0,1
Apartamento,Rua Torres Homem,Vila Isabel,2.5,3.171,77,3,1,1.0,0
Apartamento,Rua São João Batista,Botafogo,6.12,7.999,97,3,3,0.0,0
Apartamento,Rua Pinto Teles,Praça Seca,1.0,1.766,80,2,2,1.0,0
Apartamento,Rua Sérgio Camargo,Jacarepaguá,2.5,4.278,50,1,1,1.0,1
Apartamento,Rua Astreia,Higienópolis,1.649,1.853,60,2,1,0.0,0
Apartamento,Rua São Brás,Todos Os Santos,1.5,1.77,61,2,1,0.0,0
Apartamento,Rua Coronel Magalhães,Cascadura,1.204,1.501,68,2,1,0.0,0
Apartamento,Avenida Nova York,Bonsucesso,1.4,2.036,91,2,1,0.0,0
Apartamento,Rua das Oficinas,Engenho de Dentro,2.5,3.603,78,2,2,0.0,0
Apartamento,Rua Capitão Aliatar Martins,Irajá,1.9,2.324,110,2,1,1.0,1
Apartamento,Avenida Mem de Sá,Centro,2.7,3.625,65,2,2,0.0,0
Apartamento,Praia do Flamengo,Flamengo,2.45,3.212,40,1,1,0.0,0
Apartamento,Rua Marquês de Jacarepaguá,Taquara,2.0,2.827,78,3,2,0.0,0
Apartamento,Rua Carvalho de Souza,Madureira,935.0,1.572,80,2,2,1.0,0
Studio e kitnet,Rua Beni,Praia da Bandeira,870.0,1.032,45,1,1,0.0,0
Apartamento,Avenida Marechal Rondon,São Francisco Xavier,2.43,3.862,111,2,3,1.0,0
Apartamento,Rua Pedro de Carvalho,Lins de Vasconcelos,1.789,2.546,71,2,1,1.0,1
Apartamento,Travessa Teodomiro Pereira,Freguesia (Jacarepaguá),3.2,4.307,122,3,3,1.0,0
Apartamento,Rua João Torquato,Bonsucesso,2.1,2.697,65,2,1,0.0,1
Apartamento,Rua das Tulípas,Vila Valqueire,1.9,2.489,110,3,1,0.0,0
Apartamento,Rua Barão da Torre,Ipanema,4.38,7.046,45,1,1,1.0,1
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,5.1,7.304,66,2,2,1.0,1
Casa em condomínio,Rua Mapendi,Taquara,1.79,1.866,95,3,1,1.0,0
Apartamento,Avenida Presidente Vargas,Cidade Nova,2.96,3.744,70,2,2,0.0,1
Apartamento,Avenida Flamboyants da Península,Barra da Tijuca,4.5,6.663,74,2,2,0.0,1
Apartamento,Rua Santos Titara,Todos Os Santos,1.65,2.564,85,2,1,1.0,0
Apartamento,Rua Oliveira Martins,Jardim Sulacap,1.94,2.215,85,2,2,1.0,0
Apartamento,Rua Clarice Índio do Brasil,Flamengo,6.0,7.872,110,3,2,0.0,1
Apartamento,Estrada do Rio Grande,Taquara,1.7,1.866,75,3,1,1.0,0
Apartamento,Avenida Brás de Pina,Vila da Penha,1.9,3.074,72,2,1,1.0,1
Apartamento,Rua Mirataia,Pechincha,2.74,4.353,83,3,2,1.0,0
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),1.65,2.193,50,2,1,1.0,0
Apartamento,Rua Francisco Otaviano,Copacabana,3.2,6.468,50,1,1,1.0,1
Apartamento,Rua Escritor Rodrigo Melo Franco,Barra da Tijuca,10.4,12.43,134,3,2,0.0,1
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),1.71,2.533,63,2,1,1.0,0
Apartamento,Estrada Marechal Miguel Salazar Mendes de Morais,Taquara,1.955,2.555,60,2,1,1.0,0
Apartamento,Rua Guará,Penha Circular,2.5,2.597,120,3,2,1.0,0
Apartamento,Rua Ferreira Pontes,Andaraí,2.55,3.932,122,3,1,0.0,1
Apartamento,Rua Silva Gomes,Cascadura,1.445,2.25,68,2,1,1.0,0
Studio e kitnet,Rua Leandro Martins,Centro,1.25,2.065,56,1,1,0.0,0
Apartamento,Avenida Pastor Martin Luther King Jr,Vicente de Carvalho,2.4,2.993,49,2,1,0.0,0
Apartamento,Rua Padre Manso,Madureira,1.94,2.414,100,2,2,1.0,0
Apartamento,Rua Cambaúba,Jardim Guanabara,2.13,2.898,64,3,2,1.0,0
Apartamento,Rua Desembargador Oldemar Pachêco,Vista Alegre,1.88,2.233,70,2,2,1.0,0
Apartamento,Rua Visconde de Silva,Botafogo,6.0,8.231,115,3,3,0.0,0
Apartamento,Avenida Niemeyer,São Conrado,11.67,15.45,366,4,4,0.0,1
Apartamento,Estrada do Tindiba,Taquara,3.8,5.894,179,3,4,0.0,0
Apartamento,Rua Constança Barbosa,Méier,1.2,1.812,67,1,1,0.0,0
Apartamento,Rua Marquês de Valença,Tijuca,3.9,5.327,80,2,2,1.0,0
Apartamento,Rua Guaranésia,Vila Valqueire,1.8,1.824,86,3,1,1.0,0
Casa,Rua Paula Matos,Santa Teresa,4.0,4.571,200,2,3,0.0,0
Casa,Rua Macembu,Taquara,2.8,3.124,179,2,2,0.0,0
Casa,Rua Jucari,Irajá,1.9,1.981,70,2,2,0.0,0
Casa em condomínio,Estrada do Pau-ferro,Freguesia (jacarepaguá),6.5,8.427,150,3,5,0.0,1
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),2.4,3.152,80,1,1,1.0,0
Apartamento,Rua Ituverava,Freguesia,3.95,5.443,130,4,3,0.0,0
Apartamento,Rua Barão da Torre,Ipanema,5.0,6.394,60,2,2,0.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,6.259,8.462,79,2,2,0.0,1
Apartamento,Rua Delfina Alves,Madureira,1.87,2.436,70,2,1,0.0,0
Apartamento,Rua Torres Homem,Vila Isabel,3.35,3.8,150,3,2,0.0,0
Casa,Rua Gelabert Simas,Jardim America,2.125,2.216,110,3,2,0.0,0
Apartamento,Rua Artur Araripe,Gávea,11.0,14.14,140,3,3,0.0,1
Casa,Rua General Miguel Ferreira,Taquara,3.157,3.441,180,4,2,0.0,0
Apartamento,Rua Almirante Baltazar,São Cristóvão,4.0,5.25,71,2,2,1.0,1
Apartamento,Rua Medina,Méier,2.1,3.049,70,2,1,1.0,0
Apartamento,Rua José Bonifácio,Todos Os Santos,2.72,3.571,68,3,2,1.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,2.6,3.626,50,1,1,0.0,1
Apartamento,Rua Pedro de Carvalho,Méier,1.976,2.681,63,2,1,0.0,0
Apartamento,Avenida Nova York,Bonsucesso,1.8,1.863,44,1,1,0.0,0
Apartamento,Rua Comandante Rubens Silva,Freguesia (jacarepaguá),2.4,3.848,93,2,2,0.0,0
Casa,Rua Deputado Soares Filho,Maracanã,2.99,3.327,100,1,1,1.0,0
Casa,Rua Dr. Ferrari,Todos Os Santos,3.75,4.06,200,5,3,0.0,0
Apartamento,Rua Tirol,Freguesia (jacarepaguá),3.5,5.569,112,3,3,0.0,1
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,4.55,7.053,85,2,2,0.0,1
Casa,Estrada do Tindiba,Taquara,4.6,5.127,220,4,3,0.0,0
Apartamento,Rua Evaristo da Veiga,Centro,1.46,2.016,32,1,1,0.0,0
Apartamento,Avenida Epitácio Pessoa,Lagoa,3.254,6.855,95,2,3,1.0,0
Apartamento,Rua Professor Henrique Costa,Pechincha,2.125,2.738,50,2,2,1.0,0
Apartamento,Avenida Lúcio Costa,Jardim Oceânico,4.5,7.515,50,1,1,1.0,1
Apartamento,Rua Retiro dos Artistas,Pechincha,2.4,2.931,50,2,1,0.0,0
Apartamento,Rua Godofredo Viana,Taquara,2.36,3.459,66,2,1,1.0,0
Casa em condomínio,Estrada do Tindiba,Pechincha,5.625,5.865,110,2,2,1.0,0
Apartamento,Rua Artur Menezes,Maracanã,3.5,4.647,90,2,1,1.0,0
Apartamento,Avenida Vice Presidente José Alencar,Jacarepaguá,5.09,6.887,76,2,2,1.0,0
Apartamento,Rua Campinas,Grajaú,4.04,6.025,160,4,4,0.0,0
Apartamento,Rua Inhanga,Copacabana,5.5,8.009,120,3,4,0.0,1
Apartamento,Rua Oswaldo Lussac,Taquara,1.5,3.045,123,2,1,0.0,0
Apartamento,Rua Macembu,Taquara,3.0,4.298,120,3,3,0.0,1
Apartamento,Avenida Embaixador Abelardo Bueno,Barra da Tijuca,9.5,11.25,80,3,2,1.0,1
Apartamento,Avenida Henrique Valadares,Centro,2.51,3.203,60,2,1,0.0,0
Apartamento,Avenida Lúcio Costa,Recreio dos Bandeirantes,10.0,15.59,225,3,3,0.0,1
Apartamento,Rua Roberto Dias Lopes,Leme,9.19,10.71,79,3,1,0.0,0
Apartamento,Rua Jaime Perdigão,Tauá,2.5,3.315,100,3,1,1.0,0
Apartamento,Rua São Francisco Xavier,Maracanã,3.5,4.776,42,1,1,0.0,1
Casa,Rua Galiléia,Anil,3.6,3.754,190,2,2,1.0,0
Casa,Estrada Campo da Areia,Pechincha,4.5,4.576,250,3,3,0.0,0
Casa,Rua Carmem Dolores,Anil,5.81,6.45,242,3,3,0.0,0
Apartamento,Rua Cachambi,Cachambi,3.375,4.472,76,2,2,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,11.0,12.18,60,1,1,0.0,1
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,3.6,6.399,49,1,1,1.0,1
Apartamento,Lucio Costa Playa Del Mago,Barra da Tijuca,7.5,10.65,101,3,2,1.0,0
Apartamento,Avenida Cláudio Besserman Vianna,Barra da Tijuca,3.7,5.443,80,2,2,1.0,0
Apartamento,Rua das Laranjeiras,Laranjeiras,3.2,4.799,106,3,1,0.0,0
Apartamento,Rua Joaquim Nabuco,Copacabana,8.0,10.85,98,3,2,1.0,0
Apartamento,Rua Ituverava,Anil,7.5,8.717,77,3,4,1.0,0
